id,expression,region,universe,delay,decay,neutralization,truncation
repairsc3_e9953b595f,"trade_when(rank(adv20) > 0.2, group_neutralize(rank(ts_zscore(group_neutralize(rank(rank(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))) + 0.15 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 80) - ts_zscore(ts_std_dev(returns, 30), 80)), subindustry), rank(adv20) < 0.05)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_ad5f518dcb,"group_neutralize(rank(ts_rank(group_neutralize(rank(rank(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))) + 0.15 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(group_mean(returns, 1, subindustry), 120) - ts_rank(cap, 120)), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_1cfd26aabf,"rank(ts_zscore(group_neutralize(group_neutralize(rank(rank(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))) + 0.15 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), subindustry) - ts_mean(group_neutralize(group_neutralize(rank(rank(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))) + 0.15 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), bucket(rank(cap), range='0.1,1,0.1')), 15), 80))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_5fcb80cc96,"group_neutralize(rank(ts_zscore(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) - ts_mean(returns - group_mean(returns, 1, market), 20), 120) - ts_zscore(cap, 120)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_e189f13d3b,"trade_when(ts_rank(ts_std_dev(returns, 10), 252) < 0.8, group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 80) - ts_rank(volume / adv20, 120)), subindustry), -1)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_f5b1227c46,"group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 80) - ts_rank(vwap_open, 120) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_a37fc91760,"trade_when(rank(adv20) > 0.2, group_neutralize(rank(ts_zscore(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 80) - ts_zscore(ts_std_dev(returns, 30), 80)), subindustry), rank(adv20) < 0.05)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_31cd2b7d77,"group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(group_mean(returns, 1, subindustry), 120) - ts_rank(cap, 120)), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_5594057f83,"rank(ts_zscore(group_neutralize(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), subindustry) - ts_mean(group_neutralize(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), bucket(rank(cap), range='0.1,1,0.1')), 15), 80))",USA,TOP3000,1,6,INDUSTRY,0.04
arm_2a45b2a9de,"group_neutralize(rank(rank(ts_rank(anl4_tbve_ft, 120) - ts_rank(returns, 252)) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairto_7d2c36b5b7,"ts_mean(group_neutralize(rank(rank(ts_rank(anl4_tbve_ft, 120) - ts_rank(returns, 252)) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), bucket(rank(cap), range='0.1,1,0.1')), 5)",USA,TOP3000,1,6,INDUSTRY,0.04
repairto_59f2940c4b,"ts_mean(group_neutralize(rank(rank(ts_rank(anl4_tbve_ft, 120) - ts_rank(returns, 252)) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), bucket(rank(cap), range='0.1,1,0.1')), 10)",USA,TOP3000,1,6,INDUSTRY,0.04
repairto_19fec823d7,"trade_when(ts_rank(ts_std_dev(returns, 10), 252) < 0.8, group_neutralize(rank(rank(ts_rank(anl4_tbve_ft, 120) - ts_rank(returns, 252)) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), bucket(rank(cap), range='0.1,1,0.1')), -1)",USA,TOP3000,1,6,INDUSTRY,0.04
repairto_79568351f4,"trade_when(rank(adv20) > 0.2, group_neutralize(rank(rank(ts_rank(anl4_tbve_ft, 120) - ts_rank(returns, 252)) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), bucket(rank(cap), range='0.1,1,0.1')), rank(adv20) < 0.05)",USA,TOP3000,1,6,INDUSTRY,0.04
repairto_ba12b0a1e7,"group_neutralize(ts_mean(group_neutralize(rank(rank(ts_rank(anl4_tbve_ft, 120) - ts_rank(returns, 252)) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), bucket(rank(cap), range='0.1,1,0.1')), 5), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairto_b76202eb17,"group_neutralize(trade_when(ts_rank(ts_std_dev(returns, 10), 252) < 0.8, group_neutralize(rank(rank(ts_rank(anl4_tbve_ft, 120) - ts_rank(returns, 252)) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), bucket(rank(cap), range='0.1,1,0.1')), -1), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc2_99dd52a40c,"group_neutralize(rank(ts_zscore(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_zscore(cap, 120)), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc2_3f525ad730,"group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc2_d18eeab30f,"trade_when(ts_rank(ts_std_dev(returns, 10), 252) < 0.8, group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), subindustry), -1)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc2_4442928929,"group_neutralize(rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc2_b430fc1776,"rank(ts_zscore(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) - ts_mean(returns - group_mean(returns, 1, market), 20), 120))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc2_fefb1fb171,"trade_when(rank(adv20) > 0.2, group_neutralize(rank(ts_zscore(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_zscore(adv20, 120)), bucket(rank(cap), range='0.1,1,0.1')), rank(adv20) < 0.05)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_625f217b1c,"group_neutralize(rank(ts_zscore(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) - ts_mean(returns - group_mean(returns, 1, market), 20), 120) - ts_zscore(cap, 120)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_eca925e14a,"trade_when(ts_rank(ts_std_dev(returns, 10), 252) < 0.8, group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 80) - ts_rank(volume / adv20, 120)), subindustry), -1)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_51fbc907a9,"group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 80) - ts_rank(vwap_open, 120) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_2ef3c31bd1,"trade_when(rank(adv20) > 0.2, group_neutralize(rank(ts_zscore(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 80) - ts_zscore(ts_std_dev(returns, 30), 80)), subindustry), rank(adv20) < 0.05)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_133b387089,"group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(group_mean(returns, 1, subindustry), 120) - ts_rank(cap, 120)), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_dee79f2a64,"rank(ts_zscore(group_neutralize(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), subindustry) - ts_mean(group_neutralize(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), bucket(rank(cap), range='0.1,1,0.1')), 15), 80))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc_7efec20c3b,"group_neutralize(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 200)), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc_ef3ba04c0e,"group_neutralize(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 200)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc_0ff6f84b06,"rank(ts_zscore(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 200)), 120))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc_1276c1af4f,"rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 200)) - ts_zscore(returns, 120))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc_000c733968,"trade_when(ts_rank(ts_std_dev(returns, 10), 252) < 0.8, group_neutralize(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 200)), subindustry), -1)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc_61416061b0,"rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 200)) + 0.15 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20)))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc2_ec888f54a0,"group_neutralize(rank(ts_zscore(group_neutralize(rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_zscore(cap, 120)), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc2_6e1440880c,"group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc2_cea157ea3d,"trade_when(ts_rank(ts_std_dev(returns, 10), 252) < 0.8, group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), subindustry), -1)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc2_153aeaab17,"group_neutralize(rank(group_neutralize(rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc2_b1f67da032,"rank(ts_zscore(group_neutralize(rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) - ts_mean(returns - group_mean(returns, 1, market), 20), 120))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc2_4703fa5bcb,"trade_when(rank(adv20) > 0.2, group_neutralize(rank(ts_zscore(group_neutralize(rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_zscore(adv20, 120)), bucket(rank(cap), range='0.1,1,0.1')), rank(adv20) < 0.05)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_7eca95c929,"group_neutralize(rank(ts_zscore(group_neutralize(rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) - ts_mean(returns - group_mean(returns, 1, market), 20), 120) - ts_zscore(cap, 120)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_290268eeca,"trade_when(ts_rank(ts_std_dev(returns, 10), 252) < 0.8, group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 80) - ts_rank(volume / adv20, 120)), subindustry), -1)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_4d6bdb39bb,"group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 80) - ts_rank(vwap_open, 120) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_f39b6f43ce,"trade_when(rank(adv20) > 0.2, group_neutralize(rank(ts_zscore(group_neutralize(rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 80) - ts_zscore(ts_std_dev(returns, 30), 80)), subindustry), rank(adv20) < 0.05)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_08161fa8ef,"group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(group_mean(returns, 1, subindustry), 120) - ts_rank(cap, 120)), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_80fa285c7a,"rank(ts_zscore(group_neutralize(group_neutralize(rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), subindustry) - ts_mean(group_neutralize(group_neutralize(rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(close, open, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), bucket(rank(cap), range='0.1,1,0.1')), 15), 80))",USA,TOP3000,1,6,INDUSTRY,0.04
multi_6a6d0ca9dd,"group_neutralize(rank(ts_rank(analyst_revision_rank_derivative, 120) - ts_rank(anl4_adjusted_netincome_ft, 120)), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
multi_3e664b66b7,"rank(ts_rank(analyst_revision_rank_derivative, 252) - ts_rank(anl4_adjusted_netincome_ft, 120))",USA,TOP3000,1,6,INDUSTRY,0.04
